city,state,zipcode,bedrooms,bathrooms,price,yearBuilt,lotSize,livingArea,daysOnZillow,monthlyHoaFee,latitude,longitude,homeType,streetAddress,zestimate,propertyTaxRate,bedrooms_missing,bathrooms_missing,yearBuilt_missing,livingArea_missing,price_per_sqft
Washington,DC,20002,3.0,2.0,1050000,1900.0,814.0,0.0,123,0.0,38.90005,-76.98507,TOWNHOUSE,1411 H St NE,,0.58,0,0,0,0,inf
Washington,DC,20002,4.0,3.0,1050000,1942.0,2432.0,2368.0,46,0.0,38.90247,-76.97545,MULTI_FAMILY,1918 I St NE,,0.58,0,0,0,0,443.4121621621622
Washington,DC,20002,6.0,3.0,1650000,1941.0,1620.0,0.0,15,0.0,38.89215,-76.98583,MULTI_FAMILY,1364 Constitution Ave NE,1637500.0,0.58,0,0,0,0,inf
Washington,DC,20002,3.0,3.0,819999,1928.0,2207.0,1698.0,1007,0.0,38.90532,-76.98358,TOWNHOUSE,1325 Queen St NE,,0.58,0,0,0,0,482.92049469964667
Washington,DC,20002,2.0,3.0,1019000,2023.0,9278.752391886721,1963.0,154,217.0,38.90548,-76.99883,CONDO,515 M St NE #1,990300.0,0.58,0,0,0,0,519.1034131431483
Washington,DC,20002,2.0,3.0,520000,1941.0,1152.0,1152.0,229,0.0,38.90037,-76.97766,MULTI_FAMILY,1738 H St NE,,0.58,0,0,0,0,451.3888888888889
Washington,DC,20002,1.0,1.0,299900,1971.0,9278.752391886721,470.0,44,180.0,38.90274,-76.97832,CONDO,1004 18th St NE #4,292900.0,0.58,0,0,0,0,638.0851063829788
Washington,DC,20002,2.0,3.0,975000,1942.0,3419.0,1440.0,222,0.0,38.90131,-76.9773,MULTI_FAMILY,1801 I St NE,,0.58,0,0,0,0,677.0833333333334
Washington,DC,20002,1.0,2.0,399900,2024.0,9278.752391886721,0.0,145,214.0,38.90037,-76.97805,CONDO,1724 H St NE #H,392200.0,0.58,0,0,0,0,inf
Washington,DC,20002,4.0,4.0,1125000,1910.0,1600.0,2470.0,34,0.0,38.92654,-77.00792,TOWNHOUSE,29 Michigan Ave NE,1088800.0,0.58,0,0,0,0,455.4655870445344
Washington,DC,20002,1.0,1.0,359900,2016.0,9278.752391886721,521.0,97,345.0,38.90144,-76.98632,CONDO,1111 Orren St NE UNIT 408,350900.0,0.58,0,0,0,0,690.7869481765835
Washington,DC,20002,5.0,4.0,749000,1941.0,1620.0,1879.0,267,0.0,38.90603,-76.97829,TOWNHOUSE,1210 18th St NE,,0.58,0,0,0,0,398.616285258116
Washington,DC,20002,0.0,1.0,279900,2024.0,9278.752391886721,0.0,145,102.0,38.90037,-76.97805,CONDO,1724 H St NE #E,274900.0,0.58,0,0,0,0,inf
Washington,DC,20007,5.0,6.0,3690000,2023.0,2383.0,3954.0,111,0.0,38.91609,-77.07128,TOWNHOUSE,3550 Whitehaven Pkwy NW,3530800.0,0.58,0,0,0,0,933.2321699544765
Washington,DC,20002,1.0,1.0,410000,1927.0,9278.752391886721,545.0,42,526.0,38.89865,-77.00139,CONDO,315 G St NE UNIT 302,412500.0,0.58,0,0,0,0,752.2935779816514
Washington,DC,20002,5.0,3.0,1199998,1915.0,1800.0,3515.0,380,0.0,38.91388,-77.00872,MULTI_FAMILY,1743 N Capitol St NE,,0.58,0,0,0,0,341.39345661450926
Washington,DC,20002,1.0,1.0,389900,2023.0,9278.752391886721,0.0,50,171.0,38.92063,-77.00085,CONDO,2310 4th St NE #19,,0.58,0,0,0,0,inf
Washington,DC,20002,6.0,3.0,1099000,1931.0,4219.0,2944.0,109,0.0,38.90887,-76.98697,MULTI_FAMILY,1639 W Virginia Ave NE,1057500.0,0.58,0,0,0,0,373.3016304347826
Washington,DC,20002,1.0,1.0,257900,2021.0,9278.752391886721,655.0,182,451.0,38.912098,-77.00396,CONDO,1625 Eckington Pl NE APT 607,251700.0,0.58,0,0,0,0,393.74045801526717
Washington,DC,20002,3.0,3.0,2750000,1971.0,5665.0,1452.0,35,0.0,38.89836,-76.97455,LOT,2023 Benning Rd NE #2025-2027,,0.58,0,0,0,0,1893.939393939394
Washington,DC,20002,18.0,14.0,2850000,1971.0,9278.752391886721,1.0,113,0.0,38.90513,-76.97924,APARTMENT,1140 17th St NE,2768100.0,0.58,0,0,0,0,2850000.0
Washington,DC,20002,1.0,1.0,432000,2019.0,9278.752391886721,673.0,96,443.0,38.91028,-77.0074,CONDO,50 Florida Ave NE UNIT 224,422900.0,0.58,0,0,0,0,641.9019316493313
Washington,DC,20007,1.0,1.0,269500,1959.0,9278.752391886721,463.0,34,374.0,38.91713,-77.09675,CONDO,4840 Macarthur Blvd NW APT 606,259100.0,0.58,0,0,0,0,582.07343412527
Washington,DC,20009,1.0,1.0,377900,2023.0,9278.752391886721,480.0,138,181.0,38.92355,-77.03997,CONDO,2517 Ontario Rd NW #3,,0.58,0,0,0,0,787.2916666666666
Washington,DC,20002,4.0,4.0,699000,1941.0,9278.752391886721,1720.0,92,269.0,38.844475,-77.01594,CONDO,1626 Washington #K-1,675200.0,0.58,0,0,0,0,406.3953488372093
Washington,DC,20002,1.0,1.0,299900,2024.0,9278.752391886721,0.0,145,78.0,38.90037,-76.97805,CONDO,1724 H St NE #F,294000.0,0.58,0,0,0,0,inf
Washington,DC,20009,1.0,1.0,650000,1880.0,9278.752391886721,804.0,229,171.0,38.91133,-77.03322,CONDO,1427 Q St NW #1,,0.58,0,0,0,0,808.457711442786
Washington,DC,20009,2.0,3.0,1250000,1970.0,9278.752391886721,1497.0,27,783.0,38.919785,-77.03322,CONDO,1441 Florida Ave NW APT 3B,1212300.0,0.58,0,0,0,0,835.00334001336
Washington,DC,20007,3.0,3.0,1600000,1971.0,6534.0,1452.0,40,0.0,38.92123,-77.094574,LOT,2250 48th St NW,,0.58,0,0,0,0,1101.9283746556473
Washington,DC,20009,1.0,1.0,399900,1920.0,9278.752391886721,518.0,75,450.0,38.91305,-77.03617,CONDO,1701 16th St NW APT 140,383300.0,0.0,0,0,0,0,772.007722007722
Washington,DC,20002,4.0,3.0,849999,1942.0,1520.0,2640.0,7,0.0,38.90617,-76.98079,MULTI_FAMILY,1216 16th St NE,841100.0,0.58,0,0,0,0,321.9693181818182
Washington,DC,20007,6.0,5.0,3500000,1924.0,2281.0,4600.0,293,0.0,38.91424,-77.07395,TOWNHOUSE,3724 S St NW,,0.58,0,0,0,0,760.8695652173913
Washington,DC,20009,1.0,1.0,425000,1910.0,9278.752391886721,430.0,27,197.0,38.91722,-77.04024,CONDO,1753 U St NW #4,409500.0,0.58,0,0,0,0,988.3720930232558
Washington,DC,20009,0.0,1.0,290000,1942.0,9278.752391886721,279.0,80,375.0,38.91579,-77.03277,CONDO,1415 T St NW APT 101,277200.0,0.58,0,0,0,0,1039.426523297491
Washington,DC,20009,7.0,3.0,2950000,1885.0,1800.0,2453.0,204,0.0,38.91941,-77.03305,TOWNHOUSE,1425 W St NW,2765600.0,0.58,0,0,0,0,1202.6090501426825
Washington,DC,20009,1.0,1.0,449999,1927.0,9278.752391886721,790.0,252,1336.0,38.92088,-77.03823,CONDO,1661 Crescent Pl NW APT 101,427400.0,0.0,0,0,0,0,569.6189873417721
Chevy Chase,MD,20815,4.0,5.0,2860000,2024.0,9278.752391886721,350.0,23,0.0,38.97465,-77.090195,SINGLE_FAMILY,"Greystone Plan, PCI - 20815",2808800.0,0.81,0,0,0,0,8171.428571428572
Washington,DC,20009,2.0,2.0,810000,2024.0,9278.752391886721,953.0,48,243.0,38.92295,-77.03951,CONDO,1714 Euclid St NW #7,793100.0,0.58,0,0,0,0,849.9475341028332
Washington,DC,20009,2.0,2.0,895000,2006.0,9278.752391886721,1036.0,19,616.0,38.91245,-77.02867,CONDO,1210 R St NW APT 201,877600.0,0.58,0,0,0,0,863.8996138996139
Washington,DC,20009,1.0,1.0,390000,1907.0,9278.752391886721,597.0,14,368.0,38.92657,-77.03475,CONDO,1465 Harvard St NW UNIT B101,378000.0,0.58,0,0,0,0,653.2663316582915
Washington,DC,20009,4.0,4.0,1499000,1905.0,9278.752391886721,2840.0,76,592.0,38.92452,-77.04165,CONDO,1748 Lanier Pl NW #1,1425100.0,0.58,0,0,0,0,527.8169014084507
Washington,DC,20009,0.0,1.0,249900,1927.0,9278.752391886721,315.0,440,297.0,38.91781,-77.04508,CONDO,1954 Columbia Rd NW APT 108,,0.58,0,0,0,0,793.3333333333334
Washington,DC,20001,2.0,1.0,599999,2004.0,9278.752391886721,1046.0,118,762.0,38.90011,-77.01688,CONDO,400 Massachusetts Ave NW APT 415,581600.0,0.58,0,0,0,0,573.612810707457
Washington,DC,20009,2.0,2.0,709000,2005.0,9278.752391886721,1013.0,48,840.0,38.9176,-77.02815,CONDO,2020 12th St NW APT 511,691500.0,0.58,0,0,0,0,699.9012833168806
Washington,DC,20009,0.0,1.0,399000,2007.0,9278.752391886721,503.0,53,440.0,38.91859,-77.03163,CONDO,2125 14th St NW APT 715,387000.0,0.58,0,0,0,0,793.2405566600397
Washington,DC,20002,4.0,4.0,1600000,1938.0,3324.0,3465.0,176,0.0,38.89273,-76.97548,SINGLE_FAMILY,224 21st St NE,,0.58,0,0,0,0,461.76046176046174
Washington,DC,20009,1.0,1.0,349900,1908.0,9278.752391886721,565.0,26,319.0,38.91887,-77.03273,CONDO,1418 W St NW #101,,0.58,0,0,0,0,619.29203539823
Washington,DC,20009,2.0,2.0,715000,2008.0,9278.752391886721,1033.0,33,602.0,38.92272,-77.03025,CONDO,1307 Clifton St NW APT 22,,0.58,0,0,0,0,692.1587608906099
Washington,DC,20007,5.0,6.0,3690000,2023.0,2178.0,3954.0,110,0.0,38.913956,-77.07866,TOWNHOUSE,3550 Whitehaven,3527200.0,0.58,0,0,0,0,933.2321699544765
Washington,DC,20009,3.0,4.0,3295000,1885.0,9278.752391886721,3015.0,23,299.0,38.91133,-77.03927,TOWNHOUSE,1713 Q St NW,3185100.0,0.58,0,0,0,0,1092.8689883913764
Washington,DC,20009,0.0,0.0,89000,1977.0,9278.752391886721,264.0,377,60.0,38.91974,-77.03706,CONDO,1664 Beekman Pl NW #G12,,0.58,0,0,0,0,337.1212121212121
Washington,DC,20002,2.0,1.0,397000,1900.0,9278.752391886721,662.0,82,165.0,38.89627,-76.98128,CONDO,1620 E St NE APT 1,,0.58,0,0,0,0,599.6978851963746
Washington,DC,20009,5.0,3.0,1595000,1905.0,1233.0,3146.0,279,0.0,38.9154,-77.03149,MULTI_FAMILY,1344 T St NW,,0.58,0,0,0,0,506.993006993007
Washington,DC,20009,3.0,3.0,2350000,1860.0,1615.0,3470.0,318,0.0,38.91166,-77.03489,MULTI_FAMILY,1614 15th St NW,2207400.0,0.58,0,0,0,0,677.2334293948127
Washington,DC,20003,1.0,1.0,450000,2020.0,9278.752391886721,540.0,82,413.0,38.876377,-77.00822,CONDO,1211 Van St SE APT 614,439900.0,0.58,0,0,0,0,833.3333333333334
Washington,DC,20009,1.0,1.0,299900,1966.0,9278.752391886721,533.0,237,332.0,38.92279,-77.03111,CONDO,1341 Clifton St NW APT 104,285200.0,0.58,0,0,0,0,562.6641651031895
Washington,DC,20009,2.0,1.0,382000,2013.0,9278.752391886721,607.0,71,355.0,38.92503,-77.02886,CONDO,1225 Fairmont St NW APT 101,369700.0,0.58,0,0,0,0,629.3245469522241
Washington,DC,20009,0.0,1.0,429000,2005.0,9278.752391886721,750.0,86,407.0,38.92355,-77.03111,CONDO,1348 Euclid St NW APT 3,,0.58,0,0,0,0,572.0
Washington,DC,20009,1.0,1.0,375000,2024.0,9278.752391886721,407.0,21,102.0,38.92295,-77.03951,CONDO,1714 Euclid St NW #3,368900.0,0.58,0,0,0,0,921.3759213759214
Washington,DC,20009,5.0,4.0,850000,1916.0,1306.0,2613.0,26,0.0,38.92399,-77.03,TOWNHOUSE,1303 Euclid St NW,821400.0,0.58,0,0,0,0,325.2965939533104
Washington,DC,20002,1.0,3.0,1200000,1940.0,5104.0,3808.0,218,0.0,38.90355,-76.98243,MULTI_FAMILY,1012 16th St NE,1135900.0,0.58,0,0,0,0,315.12605042016804
Washington,DC,20003,2.0,2.0,1200000,2020.0,9278.752391886721,1435.0,33,961.0,38.87481,-77.00698,CONDO,70 N St SE #N401,,0.58,0,0,0,0,836.2369337979094
Washington,DC,20009,3.0,3.0,1259000,1905.0,9278.752391886721,1530.0,48,388.0,38.92455,-77.0416,CONDO,1746 Lanier Pl NW #2,1210900.0,0.58,0,0,0,0,822.875816993464
Washington,DC,20009,0.0,1.0,339999,2009.0,9278.752391886721,457.0,97,302.0,38.92044,-77.03225,CONDO,1414 Belmont St NW APT 202,329100.0,0.58,0,0,0,0,743.9803063457331
Washington,DC,20009,7.0,4.0,2800000,1885.0,2000.0,4373.0,91,0.0,38.91133,-77.03948,TOWNHOUSE,1719 Q St NW,2633000.0,0.58,0,0,0,0,640.2927052366796
Washington,DC,20002,12.0,3.0,1300000,1932.0,2702.0,3144.0,148,0.0,38.9036,-76.98473,MULTI_FAMILY,1325 Orren St NE,1244500.0,0.58,0,0,0,0,413.48600508905855
Washington,DC,20009,0.0,1.0,239900,1965.0,9278.752391886721,344.0,30,369.0,38.91488,-77.0389,CONDO,1816 New Hampshire Ave NW APT 303,227600.0,0.58,0,0,0,0,697.3837209302326
Washington,DC,20009,0.0,1.0,215000,1920.0,9278.752391886721,320.0,68,458.0,38.91305,-77.03617,CONDO,1701 16th St NW APT 204,203700.0,0.0,0,0,0,0,671.875
Washington,DC,20009,1.0,1.0,324900,1939.0,9278.752391886721,622.0,111,640.0,38.92378,-77.03368,CONDO,1441 Euclid St NW #B1,310600.0,0.58,0,0,0,0,522.347266881029
Washington,DC,20009,1.0,1.0,389000,1914.0,9278.752391886721,588.0,12,357.0,38.92448,-77.03129,CONDO,1340 Fairmont St NW APT 23,,0.58,0,0,0,0,661.5646258503401
Washington,DC,20002,3.0,3.0,995000,1971.0,5240.0,1452.0,440,0.0,38.924,-77.00836,LOT,21 Evarts St NE,,0.58,0,0,0,0,685.2617079889807
Washington,DC,20009,4.0,5.0,2799995,1890.0,1710.0,2868.0,55,0.0,38.91389,-77.03033,TOWNHOUSE,1314 S S St NW,2663300.0,0.58,0,0,0,0,976.2883542538355
Washington,DC,20009,5.0,4.0,6000000,1913.0,2610.0,2068.0,95,0.0,38.92169,-77.04045,TOWNHOUSE,2440 Ontario Rd NW,5594500.0,0.58,0,0,0,0,2901.3539651837523
Washington,DC,20009,1.0,1.0,359000,1920.0,9278.752391886721,550.0,125,666.0,38.91303,-77.03578,CONDO,1701 16th St NW APT 125,343500.0,0.0,0,0,0,0,652.7272727272727
Washington,DC,20009,6.0,5.0,3799999,1885.0,1860.0,4557.0,17,0.0,38.9132,-77.03782,TOWNHOUSE,1626 Riggs Pl NW,3636800.0,0.58,0,0,0,0,833.8817204301075
Washington,DC,20007,0.0,1.0,209900,1960.0,9278.752391886721,440.0,229,521.0,38.92592,-77.07999,CONDO,4000 Tunlaw Rd NW APT 629,206400.0,0.58,0,0,0,0,477.04545454545456
Washington,DC,20009,1.0,1.0,549000,2007.0,9278.752391886721,801.0,231,707.0,38.91859,-77.03163,CONDO,2125 14th St NW APT 707,,0.58,0,0,0,0,685.3932584269663
Washington,DC,20009,0.0,1.0,299000,2015.0,9278.752391886721,351.0,132,248.0,38.92454,-77.03934,CONDO,2550 17th St NW UNIT 309,288100.0,0.58,0,0,0,0,851.8518518518518
Washington,DC,20009,1.0,1.0,424900,1920.0,9278.752391886721,596.0,83,180.0,38.9177,-77.03695,CONDO,2024 16th St NW UNIT B,405900.0,0.58,0,0,0,0,712.9194630872483
Washington,DC,20009,3.0,4.0,999999,1910.0,9278.752391886721,1650.0,216,356.0,38.92547,-77.02875,TOWNHOUSE,1222 Girard St NW #1,956300.0,0.58,0,0,0,0,606.06
Washington,DC,20009,0.0,1.0,215000,1939.0,9278.752391886721,306.0,7,305.0,38.92379,-77.0335,CONDO,1439 Euclid St NW APT 105,210700.0,0.58,0,0,0,0,702.6143790849674
Washington,DC,20009,4.0,6.0,4440000,1885.0,9278.752391886721,4071.0,23,494.0,38.91133,-77.03927,TOWNHOUSE,1713 Q St NW #2-3,4200400.0,0.58,0,0,0,0,1090.6411201179071
Washington,DC,20002,1.0,1.0,258000,2023.0,9278.752391886721,0.0,93,156.0,38.9008,-76.97773,CONDO,824 18th St NE #201,253300.0,0.58,0,0,0,0,inf
Washington,DC,20009,0.0,1.0,299900,2016.0,9278.752391886721,372.0,100,252.0,38.92467,-77.03928,CONDO,2550 17th St NW UNIT 208,288800.0,0.58,0,0,0,0,806.1827956989247
Washington,DC,20009,7.0,6.0,3225500,1915.0,2080.0,6088.0,93,0.0,38.91393,-77.04148,SINGLE_FAMILY,1755 18th St NW,,0.58,0,0,0,0,529.8127463863337
Washington,DC,20009,1.0,1.0,325000,1913.0,9278.752391886721,516.0,7,361.0,38.92784,-77.03315,CONDO,1401 Columbia Rd NW APT 109,,0.58,0,0,0,0,629.8449612403101
Washington,DC,20009,1.0,1.0,419900,1915.0,9278.752391886721,468.0,23,522.0,38.91783,-77.03615,CONDO,2001 16th St NW APT 607,407800.0,0.58,0,0,0,0,897.2222222222222
Washington,DC,20009,4.0,4.0,1499000,1905.0,9278.752391886721,2840.0,75,592.0,38.924458,-77.04161,CONDO,1748 Lanier #1,1427500.0,0.58,0,0,0,0,527.8169014084507
Landover,MD,20785,3.0,2.0,320000,1959.0,2000.0,1320.0,134,0.0,38.91594,-76.87225,TOWNHOUSE,7758 Burnside Rd,311300.0,1.07,0,0,0,0,242.42424242424244
Washington,DC,20009,2.0,2.0,675000,1912.0,9278.752391886721,1015.0,54,234.0,38.92617,-77.03526,CONDO,1478 Harvard St NW #2,,0.58,0,0,0,0,665.0246305418719
Washington,DC,20009,3.0,3.0,949000,1971.0,983.0,1452.0,460,0.0,38.91908,-77.029755,LOT,1300 W St NW,,0.58,0,0,0,0,653.5812672176309
Landover,MD,20785,3.0,3.0,280000,1955.0,3675.0,1109.0,17,0.0,38.91993,-76.87255,SINGLE_FAMILY,7713 Greenleaf Rd,275600.0,1.07,0,0,0,0,252.47971145175833
Temple Hills,MD,20748,4.0,3.0,475000,1955.0,12632.0,1822.0,41,0.0,38.7919,-76.91112,SINGLE_FAMILY,7112 Westchester Dr,466600.0,1.07,0,0,0,0,260.7025246981339
Washington,DC,20009,1.0,1.0,395000,1917.0,9278.752391886721,0.0,126,985.0,38.91354,-77.03792,CONDO,1725 17th St NW APT 504,381500.0,0.0,0,0,0,0,inf
Oxon Hill,MD,20745,2.0,1.0,140000,1966.0,9278.752391886721,894.0,39,506.0,38.78889,-76.99922,CONDO,580 Wilson Bridge Dr #6781-D-2,130700.0,1.07,0,0,0,0,156.59955257270693
Washington,DC,20009,1.0,1.0,1600000,1910.0,2478.0,3248.0,64,0.0,38.9257,-77.03357,TOWNHOUSE,1423 Girard St NW,1520700.0,0.58,0,0,0,0,492.61083743842363
Washington,DC,20009,3.0,3.0,1324000,1905.0,9278.752391886721,1800.0,76,389.0,38.92452,-77.04165,CONDO,1748 Lanier Pl NW #2,1265300.0,0.58,0,0,0,0,735.5555555555555
Bethesda,MD,20817,6.0,7.0,3887744,2024.0,9278.752391886721,550.0,21,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Oliver Plan, PCI -20016",3781400.0,0.81,0,0,0,0,7068.625454545455
Silver Spring,MD,20910,4.0,3.0,775000,1961.0,4711.0,2262.0,62,0.0,38.99934,-77.03634,SINGLE_FAMILY,8802 2nd Ave,,0.81,0,0,0,0,342.61715296198054
Washington,DC,20002,4.0,4.0,1500000,1938.0,3105.0,3430.0,112,0.0,38.90306,-76.97783,TOWNHOUSE,1019 18th St NE,1440200.0,0.58,0,0,0,0,437.3177842565598
Washington,DC,20009,0.0,1.0,239000,1968.0,9278.752391886721,420.0,42,237.0,38.92244,-77.0328,CONDO,1420 Clifton St NW APT 409,228100.0,0.58,0,0,0,0,569.047619047619
Landover,MD,20785,3.0,2.0,282000,1955.0,5715.0,858.0,22,0.0,38.92063,-76.8743,SINGLE_FAMILY,2308 Romney Ct,278700.0,1.07,0,0,0,0,328.6713286713287
Washington,DC,20009,3.0,2.0,1050000,2018.0,9278.752391886721,1407.0,27,834.0,38.91245,-77.02867,CONDO,1210 R St NW UNIT 10,1028100.0,0.58,0,0,0,0,746.2686567164179
Bethesda,MD,20816,4.0,4.0,2181986,2024.0,9278.752391886721,350.0,17,0.0,38.959015,-77.12165,SINGLE_FAMILY,"Salem Plan, PCI - 20816",2158500.0,0.81,0,0,0,0,6234.245714285715
Washington,DC,20009,0.0,1.0,249900,1939.0,9278.752391886721,307.0,22,610.0,38.92379,-77.0335,CONDO,1439 Euclid St NW APT 104,239400.0,0.0,0,0,0,0,814.0065146579805
Washington,DC,20009,0.0,1.0,289000,1912.0,9278.752391886721,346.0,107,118.0,38.92151,-77.04318,CONDO,1844 Columbia Rd NW APT 302,273200.0,0.58,0,0,0,0,835.2601156069364
Washington,DC,20002,3.0,1.0,555750,1912.0,990.0,1080.0,161,0.0,38.91718,-77.00376,TOWNHOUSE,178 U St NE,534100.0,0.58,0,0,0,0,514.5833333333334
Washington,DC,20018,4.0,4.0,750000,2016.0,9278.752391886721,2434.0,44,84.0,38.92034,-76.96615,SINGLE_FAMILY,2183 Half Moon Pl NE,732500.0,0.58,0,0,0,0,308.13475760065734
Bethesda,MD,20817,5.0,5.0,2437988,2024.0,9278.752391886721,45.0,9,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Winnett Plan, PCI - 20852",2442400.0,0.81,0,0,0,0,54177.51111111111
Landover,MD,20785,2.0,1.0,205000,1986.0,9278.752391886721,812.0,6,232.0,38.91637,-76.87852,TOWNHOUSE,1860 Dutch Village Dr UNIT R-273,,1.07,0,0,0,0,252.4630541871921
Landover,MD,20785,3.0,2.0,237500,1984.0,9278.752391886721,1180.0,46,338.0,38.91762,-76.87963,TOWNHOUSE,1931 Village Green Dr UNIT U-203,230700.0,1.07,0,0,0,0,201.27118644067798
Washington,DC,20009,1.0,1.0,475000,2015.0,9278.752391886721,435.0,89,379.0,38.92131,-77.03271,CONDO,1412 Chapin St NW APT 5,461000.0,0.58,0,0,0,0,1091.9540229885058
Washington,DC,20009,16.0,7.0,3995000,1896.0,3876.0,6256.0,232,0.0,38.91281,-77.04611,TOWNHOUSE,2015 R St NW,,0.58,0,0,0,0,638.5869565217391
Bethesda,MD,20817,5.0,5.0,2476665,2024.0,9278.752391886721,123.0,39,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Metro Plan, PCI - 20852",2418300.0,0.81,0,0,0,0,20135.48780487805
Alexandria,VA,22314,3.0,4.0,2500000,1980.0,2299.0,3058.0,64,50.0,38.80168,-77.04093,TOWNHOUSE,303 S Union St,2384200.0,0.97,0,0,0,0,817.5277959450622
Washington,DC,20018,4.0,2.0,485000,2002.0,9278.752391886721,1539.0,215,250.0,38.920563,-76.979965,TOWNHOUSE,1722 Montana Ave NE #1722,482800.0,0.58,0,0,0,0,315.1397011046134
Chevy Chase,MD,20815,6.0,6.0,2958745,2024.0,9278.752391886721,43.0,4,0.0,38.97465,-77.090195,SINGLE_FAMILY,"P Durbin Plan, PCI - 20815",,0.81,0,0,0,0,68808.02325581395
Washington,DC,20018,2.0,1.0,340000,1959.0,9278.752391886721,906.0,87,414.0,38.92139,-76.98546,CONDO,1386 Bryant St NE APT 203,,0.58,0,0,0,0,375.2759381898455
Landover,MD,20785,3.0,2.0,245000,1986.0,9278.752391886721,1770.0,130,549.0,38.91685,-76.87823,TOWNHOUSE,1871 Dutch Village Dr UNIT J-293,236500.0,1.07,0,0,0,0,138.4180790960452
Oxon Hill,MD,20745,4.0,5.0,975000,2021.0,9278.752391886721,4154.0,14,452.0,38.78202,-77.009705,TOWNHOUSE,515 Windboard Way,955100.0,1.07,0,0,0,0,234.7135291285508
Washington,DC,20018,2.0,2.0,349900,1941.0,9278.752391886721,658.0,97,181.0,38.9209,-76.98669,CONDO,1355 Bryant St NE APT 1,340000.0,0.58,0,0,0,0,531.7629179331307
Landover,MD,20785,3.0,2.0,332000,1959.0,2000.0,1320.0,11,0.0,38.91483,-76.87451,TOWNHOUSE,7627 Allendale Dr,328400.0,1.07,0,0,0,0,251.5151515151515
Washington,DC,20009,3.0,3.0,1324000,1905.0,9278.752391886721,1800.0,75,389.0,38.924458,-77.04161,CONDO,1748 Lanier #2,1269400.0,0.58,0,0,0,0,735.5555555555555
Landover,MD,20785,4.0,3.0,550000,1976.0,10702.0,2107.0,25,0.0,38.89734,-76.87582,SINGLE_FAMILY,7505 Twining Ct,577300.0,1.07,0,0,0,0,261.0346464167062
Bethesda,MD,20817,6.0,5.0,3694655,2024.0,9278.752391886721,321.0,34,0.0,38.980145,-77.11481,SINGLE_FAMILY,"Roseland Plan, PCI -20016",3589300.0,0.81,0,0,0,0,11509.828660436136
Washington,DC,20018,5.0,3.0,1200000,1939.0,8500.0,2703.0,4,0.0,38.92257,-76.97555,MULTI_FAMILY,2010 Channing St NE,1208900.0,0.58,0,0,0,0,443.9511653718091
Oxon Hill,MD,20745,1.0,1.0,314900,2008.0,9278.752391886721,807.0,5,741.0,38.78466,-77.01511,CONDO,155 Potomac Psge UNIT 428,312400.0,1.07,0,0,0,0,390.2106567534077
Capitol Heights,MD,20743,4.0,2.0,449999,1968.0,6817.0,1040.0,12,0.0,38.89114,-76.89254,SINGLE_FAMILY,6603 Arlene Dr,446300.0,1.07,0,0,0,0,432.69134615384615
Oxon Hill,MD,20745,5.0,3.0,475000,1964.0,7500.0,1066.0,13,0.0,38.80705,-77.00114,SINGLE_FAMILY,19 Cree Dr,486900.0,1.07,0,0,0,0,445.59099437148217
Oxon Hill,MD,20745,3.0,5.0,754990,2024.0,9278.752391886721,2606.0,28,402.0,38.782917,-77.00996,TOWNHOUSE,"Cedar Hill Plan, Potomac Overlook The Monument Series",739700.0,1.07,0,0,0,0,289.71220260936303
Suitland,MD,20746,2.0,1.0,135000,1965.0,9278.752391886721,862.0,62,510.0,38.8369,-76.91948,CONDO,3801 Swann Rd APT 102,,1.07,0,0,0,0,156.61252900232017
Chevy Chase,MD,20815,6.0,5.0,3087604,2024.0,9278.752391886721,43.0,4,0.0,38.97465,-77.090195,SINGLE_FAMILY,"P Sycamore Plan, PCI - 20815",,0.81,0,0,0,0,71804.74418604652
Bethesda,MD,20817,5.0,5.0,2476998,2024.0,9278.752391886721,54.0,13,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Glenrose Plan, PCI - 20852",2457600.0,0.81,0,0,0,0,45870.333333333336
Bethesda,MD,20817,6.0,7.0,2901232,2024.0,9278.752391886721,550.0,31,0.0,39.04403,-77.130455,SINGLE_FAMILY,"Oliver Plan, PCI - 20852",2818300.0,0.81,0,0,0,0,5274.967272727273
Landover,MD,20785,4.0,3.0,599900,2024.0,7840.0,2500.0,236,0.0,38.91794,-76.89109,SINGLE_FAMILY,6701 Duluth St,587600.0,1.07,0,0,0,0,239.96
Alexandria,VA,22314,4.0,4.0,2275000,1810.0,1014.0,2778.0,85,0.0,38.80224,-77.044,TOWNHOUSE,318 Duke St,2169000.0,0.97,0,0,0,0,818.9344852411807
Oxon Hill,MD,20745,4.0,2.0,500000,1959.0,10500.0,1170.0,28,0.0,38.79096,-76.98989,SINGLE_FAMILY,948 White Oak Dr,491500.0,1.07,0,0,0,0,427.35042735042737
Oxon Hill,MD,20745,3.0,5.0,875000,2020.0,9278.752391886721,2566.0,13,405.0,38.78181,-77.01068,TOWNHOUSE,504 Riversail Ln,859200.0,1.07,0,0,0,0,340.9976617303196
National Harbor,MD,20745,3.0,3.0,629900,2018.0,9278.752391886721,1510.0,308,845.0,38.78355,-77.01263,CONDO,145 Riverhaven Dr UNIT 213,,1.07,0,0,0,0,417.1523178807947
